date,kpi,tier,actual_value,rolling_mean,z_score,stl_residual_z,wow_change,mom_change,deviation_pct,direction,flag_a1,flag_a2,flag_a3,method_a_flag,anomaly_flag,anomaly_event,anomaly_kpi,method_b_flag,method_b_score,top_5_features,method_c_flag,yhat,yhat_lower,yhat_upper,votes,confirmed,severity,methods_flagged,anomaly_id,expected_value,direction_suppressed,direction_suppression_reason
2024-03-29,total_revenue_usd,1,12524.12,12101.6943,1.2027,0.271,0.0804,0.0539,3.49,UP,False,False,False,False,0,,,False,-0.07902,"total_stock_on_hand, inventory_health, total_clicks, total_impressions, total_units_sold",False,13224.718,7848.5102,18793.3902,0,False,NONE,,,12101.6943,False,
2024-03-30,total_revenue_usd,1,12413.32,12229.2457,0.7261,-0.039,0.0775,0.0344,1.51,UP,False,False,False,False,0,,,False,-0.09195,"n_unique_customers, total_units_sold, pages_per_session, inventory_health, total_stock_on_hand",False,12129.147,6764.1871,17664.6795,0,False,NONE,,,12229.2457,False,
2024-03-31,total_revenue_usd,1,12975.42,12391.9386,1.8407,0.246,0.0962,0.094,4.71,UP,False,False,False,False,0,,,False,-0.08741,"total_units_sold, bounce_rate, inventory_health, total_stock_on_hand, total_conversions_marketing",False,12699.5043,7545.3687,18468.7344,0,False,NONE,,,12391.9386,False,
2024-04-01,total_revenue_usd,1,13560.1,12559.6486,1.8417,0.4519,0.0948,0.1865,7.97,UP,False,False,False,False,0,,,False,-0.09557,"economic_index, total_stock_on_hand, inventory_health, n_returns, n_orders",False,13659.4425,8501.9344,19546.5426,0,False,NONE,,,12559.6486,False,
2024-04-02,total_revenue_usd,1,13689.83,12751.0871,1.3873,0.5549,0.1085,0.1455,7.36,UP,False,False,False,False,0,,,False,-0.05163,"n_reorders, bounce_rate, avg_session_duration_sec, economic_index, total_attributed_revenue_usd",False,13490.1712,7825.9188,18795.6387,0,False,NONE,,,12751.0871,False,
2024-04-03,total_revenue_usd,1,13485.91,12963.9514,0.8253,0.5767,0.1242,0.1133,4.03,UP,False,False,False,False,0,,,False,-0.08218,"n_reorders, pages_per_session, consumer_sentiment, n_orders, economic_index",False,13147.2807,7464.3862,18354.4202,0,False,NONE,,,12963.9514,False,
2024-04-04,total_revenue_usd,1,13456.9,13157.9429,0.5734,0.4159,0.1122,0.1146,2.27,UP,False,False,False,False,0,,,False,-0.07654,"total_spend_usd, avg_session_duration_sec, avg_discount_pct, marketing_pressure, n_orders",False,13086.8588,7599.3786,19085.5562,0,False,NONE,,,13157.9429,False,
2024-04-05,total_revenue_usd,1,13057.41,13234.1271,-0.3953,-0.0393,0.0426,0.1105,-1.34,DOWN,False,False,False,False,0,,,False,-0.09723,"bounce_rate, pages_per_session, consumer_sentiment, n_reorders, total_clicks",False,13652.5858,8190.7664,18962.2971,0,False,NONE,,,13234.1271,False,
2024-04-06,total_revenue_usd,1,13344.43,13367.1429,-0.0865,0.3879,0.075,0.1333,-0.17,DOWN,False,False,False,False,0,,,False,-0.0889,"n_unique_customers, total_units_sold, total_clicks, pages_per_session, consumer_sentiment",False,12929.6584,7389.5812,18628.4979,0,False,NONE,,,13367.1429,False,
2024-04-07,total_revenue_usd,1,13159.25,13393.4043,-1.05,0.226,0.0142,0.0891,-1.75,DOWN,False,False,False,False,0,,,False,-0.08913,"total_clicks, total_impressions, bounce_rate, total_attributed_revenue_usd, avg_roas",False,12762.5914,7318.6777,18409.4175,0,False,NONE,,,13393.4043,False,
2024-04-08,total_revenue_usd,1,13021.76,13316.4986,-1.1913,0.166,-0.0397,0.0485,-2.21,DOWN,False,False,False,False,0,,,False,-0.10134,"n_unique_customers, total_impressions, consumer_sentiment, total_clicks, n_returns",False,13004.5586,7175.5763,18480.5244,0,False,NONE,,,13316.4986,False,
2024-04-09,total_revenue_usd,1,12946.69,13210.3357,-1.208,-0.0809,-0.0543,-0.0443,-2.0,DOWN,False,False,False,False,0,,,False,-0.07606,"n_reorders, total_conversions_marketing, marketing_pressure, avg_discount_pct, conversion_rate",False,12643.1444,7353.6539,17784.3585,0,False,NONE,,,13210.3357,False,
2024-04-10,total_revenue_usd,1,12633.56,13088.5714,-1.6827,0.0187,-0.0632,-0.0336,-3.48,DOWN,False,False,False,False,0,,,False,-0.10557,"n_reorders, avg_session_duration_sec, total_impressions, pages_per_session, bounce_rate",False,12190.177,6465.8337,17877.6592,0,False,NONE,,,13088.5714,False,
2024-04-11,total_revenue_usd,1,12667.65,12975.8214,-1.2068,-0.1866,-0.0587,0.0348,-2.37,DOWN,False,False,False,False,0,,,False,-0.10466,"n_reorders, total_impressions, total_clicks, avg_roas, total_attributed_revenue_usd",False,12251.8387,7410.836,17445.4825,0,False,NONE,,,12975.8214,False,
2024-04-12,total_revenue_usd,1,13261.45,13004.97,0.9261,0.8106,0.0156,0.0813,1.97,UP,False,False,False,False,0,,,False,-0.04882,"total_conversions_marketing, avg_roas, total_attributed_revenue_usd, bounce_rate, n_reorders",False,13855.8255,8594.8129,19647.6833,0,False,NONE,,,13004.97,False,
2024-04-13,total_revenue_usd,1,13033.56,12960.56,0.3103,0.1486,-0.0233,0.0669,0.56,UP,False,False,False,False,0,,,False,-0.12967,"n_reorders, avg_session_duration_sec, pages_per_session, economic_index, n_orders",False,12742.0044,7371.7084,18341.7889,0,False,NONE,,,12960.56,False,
2024-04-14,total_revenue_usd,1,13396.38,12994.4357,1.4294,1.3903,0.018,0.7712,3.09,UP,False,False,False,False,0,,,False,-0.12422,"pages_per_session, total_attributed_revenue_usd, avg_roas, total_conversions_marketing, economic_index",False,13115.7383,7251.6995,18803.6481,0,False,NONE,,,12994.4357,False,
2024-04-15,total_revenue_usd,1,12712.02,12950.1871,-0.7941,-1.078,-0.0238,0.0212,-1.84,DOWN,False,False,False,False,0,,,False,-0.10373,"avg_session_duration_sec, n_reorders, bounce_rate, total_conversions_marketing, pages_per_session",False,12835.1092,7147.9565,18258.8264,0,False,NONE,,,12950.1871,False,
2024-04-16,total_revenue_usd,1,13381.46,13012.2971,1.0818,0.6201,0.0336,0.1176,2.84,UP,False,False,False,False,0,,,False,-0.06773,"bounce_rate, total_spend_usd, avg_discount_pct, total_impressions, marketing_pressure",False,13288.9278,7617.1378,18720.6071,0,False,NONE,,,13012.2971,False,
2024-04-17,total_revenue_usd,1,14093.26,13220.8257,1.7937,3.749,0.1155,0.2599,6.6,UP,False,True,False,True,0,,,True,0.01839,"avg_discount_pct, total_spend_usd, total_impressions, total_units_sold, marketing_pressure",False,13958.2416,8541.2109,19885.9659,2,True,MEDIUM,"statistical, isolation_forest",ANO-20240417-REV,13220.8257,True,directionally_invalid: UP change on positive_is_good KPI
2024-04-18,total_revenue_usd,1,13611.99,13355.7314,0.5882,1.2957,0.0745,0.1796,1.92,UP,False,False,False,False,0,,,False,-0.02848,"avg_discount_pct, marketing_pressure, conversion_rate, n_unique_customers, total_clicks",False,13476.7287,8326.2008,18570.6581,0,False,NONE,,,13355.7314,False,
2024-04-19,total_revenue_usd,1,13160.05,13341.2457,-0.4109,0.733,-0.0076,0.109,-1.36,DOWN,False,False,False,False,0,,,False,-0.04968,"n_unique_customers, total_clicks, pages_per_session, avg_discount_pct, marketing_pressure",False,13991.8583,8828.3646,19443.919,0,False,NONE,,,13341.2457,False,
2024-04-20,total_revenue_usd,1,12911.61,13323.8243,-0.9014,0.2184,-0.0094,0.1063,-3.09,DOWN,False,False,False,False,0,,,False,-0.06968,"total_attributed_revenue_usd, avg_roas, total_conversions_marketing, n_unique_customers, total_impressions",False,12817.5581,7360.0179,18604.0104,0,False,NONE,,,13323.8243,False,
2024-04-21,total_revenue_usd,1,12128.05,13142.6343,-1.5879,-0.6616,-0.0947,0.0462,-7.72,DOWN,False,False,False,False,0,,,False,-0.10377,"pages_per_session, total_conversions_marketing, inventory_health, total_stock_on_hand, avg_roas",False,12003.711,6704.2586,17440.0757,0,False,NONE,,,13142.6343,False,
2024-04-22,total_revenue_usd,1,12084.24,13052.9514,-1.3007,-0.5594,-0.0494,0.0489,-7.42,DOWN,False,False,False,False,1,logistics_disruption,fulfillment_time,False,-0.11288,"total_clicks, total_units_sold, inventory_health, total_stock_on_hand, bounce_rate",False,12348.1867,7102.1863,17709.1792,0,False,NONE,,,13052.9514,False,
2024-04-23,total_revenue_usd,1,12228.82,12888.2886,-0.8387,0.0854,-0.0861,0.0331,-5.12,DOWN,False,False,False,False,0,,,False,-0.10771,"bounce_rate, total_units_sold, total_impressions, n_reorders, total_spend_usd",False,12206.2602,6894.7687,17755.5619,0,False,NONE,,,12888.2886,False,
2024-04-24,total_revenue_usd,1,11651.45,12539.4586,-1.2696,0.1145,-0.1733,-0.0593,-7.08,DOWN,False,False,False,False,0,,,False,-0.09495,"pages_per_session, n_reorders, total_impressions, n_unique_customers, seasonal_index",False,11532.6761,6043.6334,17233.437,0,False,NONE,,,12539.4586,False,
2024-04-25,total_revenue_usd,1,11726.39,12270.0871,-0.9566,-0.6879,-0.1385,-0.0505,-4.43,DOWN,False,False,False,False,0,,,False,-0.11842,"pages_per_session, total_stock_on_hand, inventory_health, total_spend_usd, total_clicks",False,11636.1357,6412.5782,17114.9709,0,False,NONE,,,12270.0871,False,
2024-04-26,total_revenue_usd,1,11056.66,11969.6029,-1.5866,-1.1299,-0.1598,-0.0783,-7.63,DOWN,False,False,False,False,0,,,False,-0.11943,"bounce_rate, total_units_sold, total_spend_usd, total_impressions, avg_session_duration_sec",False,11820.9439,6204.7435,16897.223,0,False,NONE,,,11969.6029,False,
2024-04-27,total_revenue_usd,1,10933.08,11686.9557,-1.4533,-1.5166,-0.1532,-0.0964,-6.45,DOWN,False,False,False,False,0,,,False,-0.11835,"total_spend_usd, avg_session_duration_sec, total_attributed_revenue_usd, total_conversions_marketing, avg_roas",False,10697.4477,5424.1144,16132.6746,0,False,NONE,,,11686.9557,False,
2024-04-28,total_revenue_usd,1,10066.27,11392.4157,-1.7516,-2.0908,-0.17,-0.1962,-11.64,DOWN,False,False,False,False,0,,,False,-0.05052,"total_conversions_marketing, avg_roas, total_attributed_revenue_usd, total_clicks, n_unique_customers",False,9712.511,4254.2821,14662.7334,0,False,NONE,,,11392.4157,False,
2024-04-29,total_revenue_usd,1,11206.41,11267.0114,-0.0874,-0.1615,-0.0726,-0.0972,-0.54,DOWN,False,False,False,False,0,,,False,-0.10511,"avg_roas, total_attributed_revenue_usd, total_conversions_marketing, total_spend_usd, total_clicks",False,11374.1692,6023.1865,16719.6724,0,False,NONE,,,11267.0114,False,
2024-04-30,total_revenue_usd,1,11029.79,11095.7214,-0.12,-0.3458,-0.098,-0.1499,-0.59,DOWN,False,False,False,False,0,,,False,-0.13082,"avg_session_duration_sec, total_units_sold, total_attributed_revenue_usd, avg_roas, seasonal_index",False,10876.8869,5350.7408,16734.0075,0,False,NONE,,,11095.7214,False,
2024-05-01,total_revenue_usd,1,10799.83,10974.0614,-0.3501,-0.7681,-0.0731,-0.2036,-1.59,DOWN,False,False,False,False,0,,,False,-0.12274,"bounce_rate, total_impressions, total_units_sold, n_unique_customers, total_spend_usd",False,10520.8425,4985.7871,15818.9461,0,False,NONE,,,10974.0614,False,
2024-05-02,total_revenue_usd,1,10670.64,10823.24,-0.4048,-2.3363,-0.09,-0.2205,-1.41,DOWN,False,False,False,False,0,,,False,-0.11729,"total_units_sold, total_clicks, total_impressions, avg_session_duration_sec, inventory_health",False,10289.2031,5150.7786,15990.1506,0,False,NONE,,,10823.24,False,
2024-05-03,total_revenue_usd,1,11141.47,10835.3557,0.791,-0.6524,0.0077,-0.1738,2.83,UP,False,False,False,False,0,,,False,-0.11109,"pages_per_session, total_conversions_marketing, total_clicks, total_attributed_revenue_usd, avg_roas",False,11797.784,6759.4758,17430.4126,0,False,NONE,,,10835.3557,False,
2024-05-04,total_revenue_usd,1,12130.18,11006.37,1.7915,0.8326,0.1095,-0.0986,10.21,UP,False,False,False,False,0,,,False,-0.11857,"n_unique_customers, total_conversions_marketing, total_attributed_revenue_usd, avg_roas, total_units_sold",False,11920.1304,6530.3915,17597.3668,0,False,NONE,,,11006.37,False,
2024-05-05,total_revenue_usd,1,11533.75,11216.01,0.6469,0.0865,0.1458,-0.1167,2.83,UP,False,False,False,False,0,,,False,-0.11745,"total_impressions, total_units_sold, seasonal_index, total_clicks, avg_session_duration_sec",False,11197.9774,5820.3234,16848.3379,0,False,NONE,,,11216.01,False,
2024-05-06,total_revenue_usd,1,12350.2,11379.4086,1.49,0.4236,0.1021,-0.0745,8.53,UP,False,False,False,False,0,,,False,-0.10255,"n_reorders, avg_session_duration_sec, total_conversions_marketing, bounce_rate, seasonal_index",False,12472.1649,7157.9593,17755.2155,0,False,NONE,,,11379.4086,False,
2024-05-07,total_revenue_usd,1,13228.96,11693.5757,1.6565,2.59,0.1994,0.0053,13.13,UP,False,True,False,True,0,,,False,-0.06465,"bounce_rate, total_impressions, n_unique_customers, pages_per_session, n_orders",False,13088.8953,7378.5716,18588.8873,1,False,NONE,statistical,,11693.5757,False,
2024-05-08,total_revenue_usd,1,13052.1,12015.3286,1.0852,1.7047,0.2085,0.0023,8.63,UP,False,False,False,False,0,,,False,-0.09533,"total_units_sold, total_conversions_marketing, n_reorders, total_stock_on_hand, inventory_health",False,12790.5559,7645.3632,18137.8642,0,False,NONE,,,12015.3286,False,
2024-05-09,total_revenue_usd,1,12706.72,12306.1971,0.5204,0.1628,0.1908,-0.0185,3.25,UP,False,False,False,False,0,,,False,-0.09748,"total_impressions, pages_per_session, total_spend_usd, total_units_sold, seasonal_index",False,12416.2885,6763.5517,17630.9669,0,False,NONE,,,12306.1971,False,
2024-05-10,total_revenue_usd,1,12559.95,12508.8371,0.0891,0.39,0.1273,-0.0058,0.41,UP,False,False,False,False,0,,,False,-0.11641,"pages_per_session, total_units_sold, n_reorders, seasonal_index, n_unique_customers",False,13237.3443,7926.7355,18626.8378,0,False,NONE,,,12508.8371,False,
2024-05-11,total_revenue_usd,1,12429.73,12551.63,-0.221,0.0101,0.0247,-0.0188,-0.97,DOWN,False,False,False,False,0,,,False,-0.10061,"pages_per_session, n_reorders, avg_session_duration_sec, total_units_sold, seasonal_index",False,12127.5134,6887.6803,17575.8794,0,False,NONE,,,12551.63,False,
2024-05-12,total_revenue_usd,1,12021.81,12621.3529,-1.4432,-0.1959,0.0423,-0.0935,-4.75,DOWN,False,False,False,False,0,,,False,-0.10673,"pages_per_session, total_impressions, n_unique_customers, seasonal_index, avg_roas",False,11676.5583,6364.7848,17075.572,0,False,NONE,,,12621.3529,False,
2024-05-13,total_revenue_usd,1,11247.44,12463.8157,-1.8214,-2.0438,-0.0893,-0.137,-9.76,DOWN,False,False,False,False,0,,,False,-0.08156,"total_clicks, pages_per_session, avg_session_duration_sec, total_impressions, bounce_rate",False,11174.5328,5575.0747,16840.4363,0,False,NONE,,,12463.8157,False,
2024-05-14,total_revenue_usd,1,11656.44,12239.17,-0.9235,-0.1905,-0.1189,-0.1299,-4.76,DOWN,False,False,False,False,0,,,False,-0.0315,"n_stockouts, pages_per_session, n_reorders, total_stock_on_hand, inventory_health",False,11353.9115,5568.6817,16741.9801,0,False,NONE,,,12239.17,False,
2024-05-15,total_revenue_usd,1,11955.54,12082.5186,-0.2431,0.1073,-0.084,-0.0595,-1.05,DOWN,False,False,False,False,0,,,False,-0.13201,"seasonal_index, avg_session_duration_sec, total_conversions_marketing, avg_roas, total_attributed_revenue_usd",False,11628.65,5884.9439,16906.2597,0,False,NONE,,,12082.5186,False,
2024-05-16,total_revenue_usd,1,11954.32,11975.0329,-0.0467,-0.4639,-0.0592,-0.1067,-0.17,DOWN,False,False,False,False,0,,,False,-0.07819,"pages_per_session, avg_session_duration_sec, avg_roas, total_attributed_revenue_usd, total_clicks",False,11615.1348,6379.6551,17385.7135,0,False,NONE,,,11975.0329,False,
2024-05-17,total_revenue_usd,1,11785.91,11864.4557,-0.2164,-0.2953,-0.0616,-0.1637,-0.66,DOWN,False,False,False,False,0,,,False,-0.11669,"total_units_sold, n_reorders, total_conversions_marketing, seasonal_index, total_spend_usd",False,12438.6211,7064.1816,18110.4225,0,False,NONE,,,11864.4557,False,
2024-05-18,total_revenue_usd,1,11489.08,11730.0771,-0.847,-0.2461,-0.0757,-0.156,-2.05,DOWN,False,False,False,False,0,,,False,-0.10342,"total_conversions_marketing, total_clicks, avg_roas, total_spend_usd, seasonal_index",False,11199.95,5318.6807,16576.1777,0,False,NONE,,,11730.0771,False,
2024-05-19,total_revenue_usd,1,11964.79,11721.9314,0.8816,0.6601,-0.0047,-0.0908,2.07,UP,False,False,False,False,0,,,False,-0.11448,"n_reorders, n_unique_customers, total_impressions, seasonal_index, total_units_sold",False,11758.8408,6187.1339,17288.7407,0,False,NONE,,,11721.9314,False,
2024-05-20,total_revenue_usd,1,12021.05,11832.4471,0.9548,-0.0089,0.0688,-0.069,1.59,UP,False,False,False,False,0,,,False,-0.09032,"total_units_sold, n_unique_customers, pages_per_session, seasonal_index, total_conversions_marketing",False,12202.552,6470.174,17738.0176,0,False,NONE,,,11832.4471,False,
2024-05-21,total_revenue_usd,1,11564.51,11819.3143,-1.1929,-0.4241,-0.0079,-0.0465,-2.16,DOWN,False,False,False,False,0,,,False,-0.08366,"pages_per_session, total_impressions, inventory_health, total_stock_on_hand, total_clicks",False,11461.7793,5676.2256,16927.023,0,False,NONE,,,11819.3143,False,
2024-05-22,total_revenue_usd,1,11472.75,11750.3443,-1.1627,-1.506,-0.0404,-0.0506,-2.36,DOWN,False,False,False,False,1,fraud_attack,refunds,False,-0.07154,"inventory_health, total_stock_on_hand, avg_session_duration_sec, pages_per_session, total_attributed_revenue_usd",False,11312.0644,6034.1157,16830.1405,0,False,NONE,,,11750.3443,False,
2024-05-23,total_revenue_usd,1,11502.64,11685.8186,-0.778,-2.1155,-0.0378,-0.0594,-1.57,DOWN,False,False,False,False,0,,,False,-0.03181,"n_stockouts, total_conversions_marketing, total_clicks, inventory_health, total_stock_on_hand",False,11382.1221,5766.4516,16615.1265,0,False,NONE,,,11685.8186,False,
2024-05-24,total_revenue_usd,1,11375.97,11627.2557,-0.9799,-2.0826,-0.0348,-0.0236,-2.16,DOWN,False,False,False,False,0,,,False,-0.04069,"n_stockouts, inventory_health, total_stock_on_hand, marketing_pressure, conversion_rate",False,12230.6624,6361.9426,17787.923,0,False,NONE,,,11627.2557,False,
2024-05-25,total_revenue_usd,1,12481.18,11768.9843,1.7767,0.6003,0.0864,0.0644,6.05,UP,False,False,False,False,0,,,False,-0.0591,"n_stockouts, n_reorders, total_stock_on_hand, inventory_health, total_conversions_marketing",False,12508.9356,7407.254,17966.9769,0,False,NONE,,,11768.9843,False,
2024-05-26,total_revenue_usd,1,12727.27,11877.91,1.5678,0.1263,0.0637,0.1511,7.15,UP,False,False,False,False,0,,,False,-0.02123,"n_stockouts, total_attributed_revenue_usd, total_impressions, avg_roas, inventory_health",False,12835.1002,7363.5264,18653.4081,0,False,NONE,,,11877.91,False,
2024-05-27,total_revenue_usd,1,13193.21,12045.3614,1.5538,0.3387,0.0975,0.2067,9.53,UP,False,False,False,False,0,,,False,-0.02147,"n_stockouts, total_spend_usd, inventory_health, total_stock_on_hand, pages_per_session",False,13685.1666,8291.748,19070.7555,0,False,NONE,,,12045.3614,False,
2024-05-28,total_revenue_usd,1,13273.71,12289.5329,1.1856,0.5674,0.1478,0.3186,8.01,UP,False,False,False,False,0,,,False,-0.0855,"n_unique_customers, pages_per_session, avg_session_duration_sec, total_stock_on_hand, inventory_health",False,13497.7407,8091.0891,18773.3298,0,False,NONE,,,12289.5329,False,
2024-05-29,total_revenue_usd,1,13484.66,12576.9486,1.0701,0.4482,0.1754,0.2033,7.22,UP,False,False,False,False,0,,,False,-0.06618,"total_impressions, total_units_sold, n_orders, seasonal_index, total_spend_usd",False,13623.6,8110.1233,18725.6065,0,False,NONE,,,12576.9486,False,
2024-05-30,total_revenue_usd,1,13879.51,12916.5014,1.1717,0.3732,0.2066,0.2584,7.46,UP,False,False,True,True,0,,,False,-0.07612,"total_impressions, n_orders, seasonal_index, marketing_pressure, avg_discount_pct",False,14029.242,8807.2945,19457.6606,1,False,NONE,statistical,,12916.5014,False,
2024-05-31,total_revenue_usd,1,13757.04,13256.6543,0.9763,0.4408,0.2093,0.2738,3.77,UP,False,False,True,True,0,,,False,-0.03597,"n_unique_customers, total_units_sold, bounce_rate, n_orders, avg_discount_pct",False,14854.4253,9483.1055,20306.2334,1,False,NONE,statistical,,13256.6543,False,
2024-06-01,total_revenue_usd,1,12484.34,13257.1057,-1.51,-0.3568,0.0003,0.17,-5.83,DOWN,False,False,False,False,0,,,False,-0.0466,"total_attributed_revenue_usd, avg_roas, total_spend_usd, total_conversions_marketing, avg_discount_pct",False,12581.2536,7236.0561,17750.727,0,False,NONE,,,13257.1057,False,
