customer_id,segment,country,cohort_month,age,is_loyalty_member,lifetime_value_usd,email_opt_in,avg_review_score
C0000463,churned,US,2024-03,29,0,21.96,1,2.4
C0000464,regular,FR,2024-06,46,0,583.19,1,1.3
C0000465,occasional,US,2024-01,46,0,223.4,1,4.1
C0000466,occasional,AU,2023-12,49,0,120.45,0,2.1
C0000467,occasional,US,2022-05,67,0,222.48,1,1.8
C0000468,churned,US,2023-11,48,0,45.35,0,2.8
C0000469,loyalty,DE,2022-09,18,1,1183.47,1,1.3
C0000470,occasional,US,2022-09,31,0,47.84,1,1.1
C0000471,regular,US,2024-08,53,0,410.92,1,3.0
C0000472,occasional,UK,2023-11,62,0,170.51,0,3.5
C0000473,loyalty,FR,2024-12,54,1,1866.71,0,3.4
C0000474,loyalty,AU,2023-05,59,1,1047.74,1,1.1
C0000475,regular,US,2023-01,31,0,190.76,1,1.3
C0000476,regular,US,2024-12,23,0,321.96,1,1.7
C0000477,regular,DE,2023-11,72,0,588.71,1,2.3
C0000478,occasional,DE,2024-08,50,0,160.26,0,3.9
C0000479,occasional,US,2022-02,60,0,238.88,0,1.1
C0000480,regular,CA,2023-07,72,0,467.6,1,1.7
C0000481,regular,JP,2024-06,28,0,388.59,1,4.0
C0000482,regular,US,2024-06,67,0,519.55,0,2.6
C0000483,occasional,AE,2024-02,38,0,175.13,1,2.8
C0000484,regular,UK,2022-06,53,0,732.53,1,1.4
C0000485,loyalty,US,2023-08,40,1,1235.44,0,2.2
C0000486,regular,UK,2022-04,29,0,427.28,1,2.4
C0000487,occasional,US,2024-05,68,0,82.68,1,4.8
C0000488,regular,US,2023-11,37,0,657.45,1,3.2
C0000489,occasional,JP,2022-07,19,0,150.66,1,1.5
C0000490,occasional,UK,2024-03,26,0,219.3,1,4.0
C0000491,new,US,2024-02,72,0,49.09,1,4.7
C0000492,occasional,DE,2022-02,64,0,207.31,1,
C0000493,occasional,CA,2022-04,55,0,197.66,0,3.1
C0000494,regular,DE,2022-08,62,0,574.87,0,2.6
C0000495,new,CA,2022-03,54,0,29.02,0,3.5
C0000496,occasional,AU,2023-08,69,0,184.9,1,1.4
C0000497,regular,US,2024-08,23,0,567.74,1,1.6
C0000498,occasional,FR,2022-03,21,0,112.53,1,3.2
C0000499,regular,UK,2023-11,57,0,652.12,1,2.9
C0000500,occasional,AE,2023-04,72,0,185.29,1,3.8
C0000501,new,US,2024-07,51,0,84.04,1,3.9
C0000502,new,US,2023-06,73,0,34.98,1,4.3
C0000503,churned,US,2024-01,40,0,37.8,1,4.0
C0000504,occasional,UK,2024-10,56,0,230.93,0,4.8
C0000505,occasional,AE,2022-05,47,0,180.73,1,3.4
C0000506,new,FR,2022-12,68,0,67.25,1,4.1
C0000507,regular,UK,2022-10,54,0,277.46,0,4.7
C0000508,new,US,2022-07,42,0,95.78,0,2.9
C0000509,occasional,US,2023-12,31,0,130.35,1,1.5
C0000510,loyalty,AE,2022-01,35,1,2236.17,0,4.4
C0000511,loyalty,UK,2023-02,22,1,1845.36,1,1.5
C0000512,new,AE,2022-05,26,0,36.05,1,2.3
C0000513,loyalty,US,2023-11,47,1,2723.53,1,4.1
C0000514,regular,DE,2024-04,19,0,168.32,1,1.8
C0000515,regular,CA,2023-05,44,0,594.49,1,1.9
C0000516,regular,US,2023-05,20,0,500.27,1,4.3
C0000517,regular,US,2023-05,27,0,606.5,0,2.4
C0000518,new,UK,2022-08,57,0,74.46,1,3.0
C0000519,loyalty,UK,2023-02,19,1,1062.25,1,2.0
C0000520,new,CA,2024-10,37,0,72.33,1,2.5
C0000521,new,CA,2022-02,28,0,48.5,1,4.1
C0000522,regular,FR,2024-05,21,0,433.25,1,4.4
C0000523,regular,US,2022-06,29,0,610.08,1,2.9
C0000524,occasional,DE,2022-05,24,0,68.48,0,3.0
C0000525,loyalty,CA,2022-11,22,1,841.27,1,
C0000526,regular,DE,2022-10,55,0,390.58,1,2.1
C0000527,churned,JP,2022-12,25,0,74.28,1,4.0
C0000528,churned,UK,2024-07,71,0,33.25,1,4.8
C0000529,new,US,2024-09,45,0,81.89,0,1.7
C0000530,regular,DE,2024-01,41,0,200.22,1,2.5
C0000531,occasional,FR,2022-06,67,0,67.97,0,1.5
C0000532,new,US,2024-11,62,0,49.1,1,1.4
C0000533,regular,US,2024-07,41,0,724.72,0,
C0000534,occasional,FR,2022-03,73,0,43.08,1,2.1
C0000535,loyalty,US,2023-02,48,1,2579.84,1,2.0
C0000536,regular,US,2024-04,58,0,462.23,1,2.6
C0000537,occasional,FR,2022-04,73,0,87.58,1,3.8
C0000538,regular,AE,2022-03,59,0,510.32,0,2.2
C0000539,regular,DE,2023-10,51,0,336.74,1,3.1
C0000540,new,CA,2023-01,53,0,64.26,1,4.2
C0000541,churned,CA,2023-04,55,0,41.54,1,1.3
C0000542,occasional,DE,2024-04,73,0,133.73,0,1.7
C0000543,new,US,2023-08,57,0,30.42,1,3.1
C0000544,churned,AE,2024-02,35,0,50.58,0,2.1
C0000545,loyalty,US,2022-05,19,1,1644.12,1,4.8
C0000546,regular,AU,2022-01,62,0,455.72,1,1.3
C0000547,regular,UK,2022-10,45,0,562.3,0,2.3
C0000548,loyalty,US,2022-08,41,1,2103.86,1,1.0
C0000549,new,UK,2022-12,71,0,88.06,1,1.0
C0000550,regular,UK,2024-05,26,0,620.13,1,1.3
C0000551,occasional,CA,2022-06,20,0,181.5,1,2.6
C0000552,regular,US,2022-05,60,0,453.68,1,2.3
C0000553,regular,CA,2022-08,70,0,566.33,1,2.7
C0000554,churned,US,2022-12,65,0,48.02,0,2.5
C0000555,loyalty,FR,2022-08,67,1,2619.37,1,1.3
C0000556,regular,CA,2022-07,67,0,164.96,1,3.4
C0000557,regular,US,2023-09,57,0,418.82,0,2.3
C0000558,occasional,US,2022-05,70,0,117.18,1,3.1
C0000559,occasional,AE,2022-06,37,0,113.23,1,4.2
C0000560,occasional,AU,2024-07,60,0,128.09,1,4.6
C0000561,loyalty,US,2022-01,23,1,1086.09,1,4.5
C0000562,regular,DE,2022-03,48,0,379.62,1,2.5
C0000563,new,AE,2022-03,34,0,55.8,1,1.7
C0000564,occasional,US,2023-08,71,0,197.83,1,3.2
C0000565,occasional,UK,2024-02,42,0,75.63,1,4.5
C0000566,occasional,DE,2024-01,29,0,193.12,1,4.2
C0000567,new,US,2024-01,50,0,64.24,1,2.8
C0000568,loyalty,AU,2022-03,22,1,2831.14,1,4.1
C0000569,regular,US,2023-01,25,0,228.81,1,1.7
C0000570,occasional,CA,2023-11,42,0,32.6,1,1.1
C0000571,regular,UK,2024-01,53,0,561.12,1,4.7
C0000572,new,DE,2023-01,51,0,79.24,1,4.8
C0000573,occasional,DE,2024-07,21,0,163.4,1,3.9
C0000574,new,DE,2024-07,56,0,61.43,0,2.3
C0000575,new,AE,2024-04,21,0,98.13,0,1.3
C0000576,occasional,FR,2024-05,64,0,108.39,1,1.1
C0000577,churned,AE,2024-12,20,0,57.4,1,1.1
C0000578,occasional,DE,2024-05,19,0,143.25,1,2.2
C0000579,new,US,2023-10,47,0,13.99,1,2.1
C0000580,regular,US,2023-03,63,0,511.52,0,2.0
C0000581,occasional,AE,2023-02,61,0,75.44,0,4.5
C0000582,occasional,DE,2024-06,52,0,197.97,0,1.7
C0000583,loyalty,DE,2022-11,28,1,1152.58,0,1.5
C0000584,regular,DE,2023-11,72,0,373.53,0,2.6
C0000585,churned,DE,2023-07,19,0,78.92,0,4.1
C0000586,occasional,FR,2023-02,37,0,92.96,1,2.9
C0000587,regular,UK,2023-05,60,0,473.52,1,3.7
C0000588,regular,JP,2022-03,53,0,266.61,1,3.6
C0000589,regular,US,2024-02,63,0,393.76,1,1.6
C0000590,loyalty,UK,2022-03,61,1,2688.73,1,4.0
C0000591,churned,US,2022-03,71,0,89.5,0,1.5
C0000592,regular,AE,2022-10,47,0,644.21,1,3.9
C0000593,regular,UK,2023-08,64,0,616.78,0,4.7
C0000594,occasional,DE,2022-11,26,0,47.99,1,1.5
C0000595,loyalty,AE,2024-08,27,1,2044.38,1,1.5
C0000596,regular,DE,2024-10,20,0,526.73,1,5.0
C0000597,new,US,2023-03,29,0,83.42,0,4.9
C0000598,occasional,DE,2024-12,24,0,64.97,0,2.9
C0000599,churned,US,2022-04,64,0,49.48,1,1.6
C0000600,occasional,CA,2022-06,46,0,80.14,1,3.6
C0000601,occasional,FR,2023-01,43,0,212.14,0,3.1
C0000602,new,FR,2024-10,54,0,53.05,1,2.6
C0000603,churned,AU,2023-07,38,0,33.54,1,3.9
C0000604,new,AE,2024-02,50,0,16.32,1,2.0
C0000605,churned,DE,2023-12,18,0,36.37,1,4.1
C0000606,new,US,2023-06,58,0,42.83,0,3.6
C0000607,new,US,2024-10,67,0,97.34,0,1.5
C0000608,loyalty,CA,2024-11,20,1,2178.53,1,2.7
C0000609,new,CA,2023-05,22,0,51.66,1,3.1
C0000610,regular,FR,2024-02,25,0,389.71,1,2.9
C0000611,occasional,US,2023-11,52,0,190.72,1,2.9
C0000612,occasional,US,2023-10,61,0,74.64,1,4.2
C0000613,churned,AU,2022-04,64,0,34.19,1,3.2
C0000614,churned,US,2022-08,62,0,76.83,1,1.9
C0000615,regular,UK,2024-12,50,0,794.43,1,3.3
C0000616,new,US,2022-09,58,0,85.59,1,2.2
C0000617,new,US,2023-12,33,0,58.79,1,1.8
C0000618,regular,FR,2024-09,60,0,157.51,1,5.0
C0000619,loyalty,CA,2023-10,28,1,2777.68,1,3.5
C0000620,loyalty,AE,2022-08,72,1,959.39,1,2.3
C0000621,new,DE,2024-07,20,0,22.47,1,2.1
C0000622,occasional,DE,2022-02,71,0,169.88,0,2.7
C0000623,churned,CA,2024-03,44,0,73.93,1,4.1
C0000624,occasional,UK,2022-10,54,0,38.19,1,4.1
C0000625,churned,DE,2023-12,27,0,73.13,1,3.3
C0000626,regular,FR,2023-06,36,0,344.85,1,4.3
C0000627,new,US,2023-09,67,0,30.33,0,3.1
C0000628,loyalty,US,2023-02,18,1,2063.33,1,4.2
C0000629,occasional,AU,2023-08,28,0,120.46,1,4.2
C0000630,new,UK,2024-10,54,0,49.41,0,3.3
C0000631,churned,US,2024-06,63,0,90.02,1,1.7
C0000632,new,US,2023-04,42,0,40.49,1,3.9
C0000633,loyalty,JP,2024-10,22,1,1941.62,1,4.3
C0000634,regular,UK,2024-09,26,0,792.99,0,3.1
C0000635,loyalty,UK,2023-11,68,1,1584.0,0,3.8
C0000636,loyalty,US,2023-10,30,1,1506.55,1,3.0
C0000637,occasional,JP,2022-02,50,0,66.31,1,1.0
C0000638,new,CA,2023-07,71,0,95.09,0,4.1
C0000639,new,UK,2022-08,39,0,51.98,1,2.8
C0000640,new,US,2022-06,21,0,10.3,1,4.9
C0000641,new,FR,2024-07,64,0,53.62,1,1.1
C0000642,new,AU,2022-10,62,0,64.38,1,4.5
C0000643,loyalty,AE,2023-11,55,1,2948.95,1,1.5
C0000644,regular,JP,2024-08,69,0,724.88,1,1.3
C0000645,occasional,UK,2023-10,62,0,51.56,1,2.6
C0000646,new,US,2024-05,57,0,65.0,0,1.7
C0000647,loyalty,DE,2024-04,37,1,2900.92,1,3.6
C0000648,occasional,AE,2023-05,21,0,162.71,1,3.4
C0000649,occasional,US,2024-10,59,0,81.96,1,4.3
C0000650,loyalty,US,2024-09,66,1,1331.33,0,4.4
C0000651,regular,FR,2023-01,57,0,312.95,0,2.2
C0000652,new,DE,2024-06,55,0,79.49,0,4.1
C0000653,occasional,AE,2022-07,58,0,238.08,0,4.8
C0000654,regular,US,2022-05,33,0,255.27,1,2.3
C0000655,new,US,2023-08,24,0,80.12,0,2.4
C0000656,regular,US,2023-10,53,0,181.33,1,1.6
C0000657,new,FR,2023-10,71,0,42.16,1,5.0
C0000658,regular,FR,2024-05,25,0,774.02,1,4.8
C0000659,occasional,DE,2023-03,22,0,140.96,1,3.8
C0000660,regular,DE,2024-06,58,0,194.59,0,1.1
C0000661,regular,US,2024-09,42,0,597.09,1,3.1
C0000662,new,FR,2022-04,69,0,10.6,1,4.5
C0000663,regular,JP,2023-05,44,0,458.21,0,1.4
C0000664,loyalty,AE,2022-09,47,1,2045.64,1,2.7
C0000665,regular,US,2023-12,21,0,757.2,1,1.4
C0000666,new,UK,2023-03,72,0,32.88,1,4.6
C0000667,new,US,2022-11,36,0,61.27,0,3.5
C0000668,churned,US,2022-10,42,0,86.56,0,3.5
C0000669,regular,US,2023-01,53,0,385.81,1,2.3
C0000670,regular,US,2022-04,66,0,721.77,0,2.6
C0000671,loyalty,US,2022-04,63,1,2722.17,1,4.0
C0000672,occasional,AE,2023-11,62,0,83.0,0,1.4
C0000673,churned,US,2024-10,24,0,41.28,1,3.8
C0000674,new,FR,2023-07,23,0,40.14,1,3.0
C0000675,occasional,CA,2024-10,65,0,199.86,1,2.7
C0000676,regular,UK,2022-06,70,0,714.28,1,3.5
C0000677,churned,DE,2024-12,53,0,39.03,1,1.1
C0000678,occasional,FR,2023-10,69,0,53.96,0,3.1
C0000679,loyalty,US,2024-03,36,1,2081.43,1,3.3
C0000680,regular,DE,2022-03,38,0,419.68,1,1.4
C0000681,loyalty,DE,2023-10,27,1,651.59,1,1.5
C0000682,regular,AU,2023-02,63,0,454.13,1,
C0000683,loyalty,AE,2024-09,56,1,2807.78,1,4.7
C0000684,occasional,AU,2024-05,30,0,141.63,1,3.4
C0000685,occasional,FR,2024-08,74,0,61.09,1,3.2
C0000686,regular,UK,2024-09,19,0,341.19,0,4.9
C0000687,regular,AU,2024-02,61,0,235.1,1,3.2
C0000688,churned,AU,2022-09,29,0,18.69,1,1.1
C0000689,new,DE,2022-11,62,0,12.75,1,4.3
C0000690,occasional,JP,2024-07,45,0,237.22,1,4.8
C0000691,regular,AU,2023-10,31,0,321.42,0,4.9
C0000692,new,DE,2024-09,21,0,68.13,1,1.8
C0000693,regular,US,2024-05,53,0,385.78,0,3.2
C0000694,regular,US,2023-10,27,0,690.82,1,2.6
C0000695,churned,AE,2022-06,43,0,85.53,1,2.8
C0000696,occasional,US,2024-12,72,0,248.73,1,2.3
C0000697,new,DE,2022-09,68,0,37.63,1,1.1
C0000698,occasional,UK,2022-09,46,0,234.51,0,1.8
C0000699,occasional,AU,2022-06,59,0,51.53,1,1.4
C0000700,regular,AU,2022-03,64,0,621.15,1,2.9
C0000701,regular,FR,2023-02,52,0,383.76,1,1.7
C0000702,regular,DE,2024-07,29,0,626.11,1,3.0
C0000703,regular,US,2024-08,64,0,419.1,0,1.8
C0000704,new,UK,2023-06,23,0,45.33,1,3.7
C0000705,regular,US,2022-12,47,0,582.63,0,4.7
C0000706,occasional,UK,2023-01,62,0,121.87,1,3.3
C0000707,new,JP,2024-10,50,0,79.86,1,1.4
C0000708,new,UK,2022-02,37,0,26.77,1,1.6
C0000709,regular,UK,2022-03,41,0,695.83,1,4.3
C0000710,occasional,FR,2022-03,44,0,131.85,1,2.7
C0000711,churned,AU,2024-08,60,0,89.18,1,3.7
C0000712,occasional,DE,2022-04,74,0,162.53,1,3.7
C0000713,new,DE,2024-10,62,0,77.24,1,1.9
C0000714,churned,US,2022-07,36,0,70.79,1,2.2
C0000715,new,UK,2023-08,24,0,80.53,0,3.9
C0000716,regular,US,2024-11,44,0,354.54,1,1.0
C0000717,occasional,DE,2022-05,66,0,166.76,1,3.0
C0000718,loyalty,FR,2022-11,54,1,2341.36,1,1.5
C0000719,occasional,US,2024-03,36,0,89.38,1,3.0
C0000720,churned,UK,2024-06,23,0,11.98,1,3.0
C0000721,occasional,US,2024-09,32,0,208.37,1,3.2
C0000722,regular,US,2022-01,58,0,534.69,1,2.4
C0000723,loyalty,US,2024-04,56,1,1334.65,1,1.9
C0000724,churned,US,2022-12,43,0,85.13,1,2.9
C0000725,loyalty,JP,2023-09,37,1,2139.45,1,2.9
C0000726,loyalty,JP,2024-09,27,1,1703.68,1,2.9
C0000727,regular,FR,2024-09,73,0,608.91,0,3.1
C0000728,loyalty,UK,2022-07,42,1,1544.83,0,2.9
C0000729,occasional,AE,2023-05,61,0,110.54,0,2.4
C0000730,occasional,CA,2022-11,44,0,166.67,0,2.1
C0000731,regular,DE,2023-11,50,0,368.02,1,3.9
C0000732,loyalty,US,2024-06,54,1,1638.21,1,3.2
C0000733,loyalty,FR,2022-12,38,1,756.17,0,1.4
C0000734,regular,JP,2022-05,71,0,689.71,1,1.8
C0000735,loyalty,US,2022-03,44,1,822.77,1,2.9
C0000736,occasional,DE,2022-02,61,0,211.83,1,1.1
C0000737,regular,US,2023-02,70,0,514.92,1,1.5
C0000738,regular,US,2024-11,39,0,709.18,1,1.5
C0000739,regular,FR,2022-10,31,0,511.77,1,4.5
C0000740,regular,US,2023-03,73,0,569.8,1,2.5
C0000741,loyalty,CA,2024-01,62,1,950.88,1,4.4
C0000742,loyalty,AE,2023-12,63,1,730.22,1,2.5
C0000743,new,US,2022-10,71,0,49.29,1,3.8
C0000744,loyalty,AE,2022-05,19,1,827.34,1,3.1
C0000745,occasional,AE,2022-06,71,0,102.02,1,1.9
C0000746,occasional,DE,2022-08,24,0,107.2,0,4.6
C0000747,regular,DE,2022-04,26,0,189.12,1,
C0000748,regular,AU,2023-05,30,0,540.54,1,4.0
C0000749,new,DE,2023-12,24,0,63.99,0,3.7
C0000750,new,US,2024-01,22,0,85.91,0,2.8
C0000751,regular,US,2024-09,25,0,486.42,1,1.5
C0000752,regular,US,2022-11,45,0,624.32,1,2.7
C0000753,regular,FR,2023-12,39,0,581.59,1,3.9
C0000754,occasional,US,2024-08,37,0,190.58,1,2.9
C0000755,occasional,UK,2022-02,27,0,103.14,1,4.9
C0000756,regular,DE,2024-05,73,0,419.98,0,3.5
C0000757,regular,AU,2022-04,36,0,227.85,1,1.6
C0000758,churned,DE,2023-08,44,0,33.37,1,1.3
C0000759,loyalty,CA,2024-06,26,1,1951.97,0,1.9
C0000760,occasional,CA,2023-05,30,0,142.71,0,3.2
C0000761,new,US,2023-09,31,0,98.78,1,4.9
C0000762,regular,FR,2023-11,73,0,593.89,1,5.0
C0000763,loyalty,US,2023-09,28,1,1065.52,1,4.1
C0000764,loyalty,AU,2024-03,47,1,581.54,1,2.0
C0000765,churned,UK,2024-07,49,0,43.69,1,5.0
C0000766,loyalty,US,2022-05,22,1,1036.58,1,4.8
C0000767,regular,US,2023-03,38,0,665.94,0,3.6
C0000768,loyalty,DE,2024-07,22,1,2833.55,1,1.1
C0000769,loyalty,AE,2023-02,27,1,762.58,1,
C0000770,occasional,AE,2023-06,56,0,213.85,0,2.9
C0000771,regular,US,2024-03,50,0,329.46,1,2.2
C0000772,occasional,US,2024-10,46,0,208.06,1,
C0000773,occasional,DE,2022-10,30,0,170.06,1,3.3
C0000774,new,UK,2024-11,53,0,25.92,1,4.9
C0000775,loyalty,US,2024-02,69,1,1219.26,1,2.7
C0000776,new,US,2022-02,66,0,42.32,1,1.1
C0000777,occasional,CA,2024-08,27,0,81.61,1,1.2
C0000778,regular,DE,2023-02,56,0,750.58,1,1.6
C0000779,new,FR,2022-11,31,0,49.36,1,2.0
C0000780,new,DE,2023-07,67,0,88.58,1,3.7
C0000781,regular,DE,2023-09,44,0,660.73,1,3.7
C0000782,churned,UK,2023-08,60,0,44.83,1,4.4
C0000783,occasional,US,2022-02,48,0,209.94,1,1.0
C0000784,occasional,US,2024-06,56,0,114.58,1,3.7
C0000785,churned,JP,2023-01,71,0,21.13,0,3.2
C0000786,regular,AU,2022-06,25,0,444.73,1,2.0
C0000787,new,FR,2023-09,69,0,30.93,0,3.4
C0000788,regular,US,2023-11,45,0,282.93,1,1.6
C0000789,new,US,2022-04,26,0,13.65,1,1.1
C0000790,occasional,US,2024-10,42,0,187.68,1,2.9
C0000791,regular,CA,2023-10,21,0,487.78,0,3.6
C0000792,regular,AE,2024-12,48,0,423.1,1,3.2
C0000793,regular,UK,2024-01,44,0,770.47,1,4.2
C0000794,loyalty,JP,2022-01,40,1,525.24,1,1.9
C0000795,loyalty,US,2022-08,43,1,1186.7,1,2.4
C0000796,regular,UK,2024-12,53,0,287.93,1,3.4
C0000797,loyalty,US,2023-09,65,1,2689.83,0,2.6
C0000798,regular,US,2022-05,40,0,576.85,1,4.1
C0000799,new,CA,2022-03,18,0,84.33,1,1.0
C0000800,new,AU,2023-08,49,0,66.63,1,4.1
C0000801,new,US,2023-10,71,0,22.5,1,4.3
C0000802,regular,US,2022-09,40,0,292.06,1,3.8
C0000803,new,UK,2022-08,24,0,16.87,1,3.2
C0000804,occasional,US,2023-10,69,0,99.14,1,2.0
C0000805,loyalty,UK,2023-04,41,1,1715.65,1,1.6
C0000806,loyalty,UK,2022-02,39,1,2468.65,1,4.6
C0000807,occasional,US,2022-03,34,0,147.26,1,5.0
C0000808,regular,US,2022-09,59,0,494.11,0,1.7
C0000809,occasional,US,2023-09,26,0,62.31,0,2.5
C0000810,churned,CA,2022-11,52,0,83.12,0,1.9
C0000811,loyalty,US,2022-01,37,1,2479.28,1,1.8
C0000812,loyalty,UK,2024-09,39,1,1901.4,1,3.8
C0000813,churned,US,2024-01,30,0,31.79,0,4.7
C0000814,occasional,FR,2023-10,64,0,239.36,1,2.6
C0000815,loyalty,US,2022-09,43,1,2898.99,0,4.4
C0000816,new,US,2024-02,70,0,82.59,1,4.5
C0000817,new,FR,2024-11,65,0,79.63,1,3.8
C0000818,occasional,FR,2024-01,61,0,133.53,0,4.1
C0000819,occasional,US,2022-11,43,0,208.08,1,1.4
C0000820,regular,US,2023-03,72,0,184.63,1,4.2
C0000821,loyalty,CA,2024-10,51,1,2840.96,1,1.6
C0000822,occasional,US,2022-01,42,0,180.05,1,3.9
C0000823,regular,US,2022-08,37,0,247.63,1,4.8
C0000824,occasional,DE,2022-04,70,0,110.66,1,2.1
C0000825,new,US,2023-12,32,0,39.21,1,2.9
C0000826,loyalty,UK,2023-05,67,1,2378.85,0,2.9
C0000827,occasional,FR,2022-05,31,0,152.66,1,1.8
C0000828,regular,UK,2024-10,61,0,763.88,1,1.1
C0000829,new,UK,2023-08,34,0,97.86,1,4.1
C0000830,regular,DE,2022-09,65,0,642.96,1,4.6
C0000831,occasional,FR,2024-11,65,0,125.52,1,2.1
C0000832,occasional,US,2024-02,59,0,73.34,1,3.7
C0000833,regular,US,2022-05,74,0,528.86,1,3.4
C0000834,occasional,FR,2024-06,47,0,34.54,0,2.3
C0000835,new,US,2022-03,65,0,12.44,1,2.1
C0000836,occasional,US,2024-09,49,0,113.01,1,4.5
C0000837,new,US,2023-03,20,0,51.5,0,2.6
C0000838,churned,FR,2022-11,41,0,60.51,1,5.0
C0000839,regular,US,2022-02,19,0,666.46,1,4.3
C0000840,occasional,FR,2024-10,55,0,158.12,1,4.3
C0000841,loyalty,AE,2023-09,26,1,2445.02,1,1.9
C0000842,new,UK,2023-10,36,0,55.75,1,2.7
C0000843,occasional,US,2024-07,67,0,140.79,0,1.5
C0000844,regular,AE,2023-07,60,0,628.65,1,2.5
C0000845,loyalty,US,2022-11,37,1,2905.25,1,5.0
C0000846,new,CA,2024-05,46,0,59.35,1,3.5
C0000847,regular,FR,2023-08,51,0,352.99,1,2.3
C0000848,occasional,US,2022-09,38,0,64.68,1,2.2
C0000849,loyalty,AE,2024-07,60,1,2382.9,1,1.9
C0000850,churned,DE,2024-06,26,0,70.29,1,1.4
C0000851,regular,DE,2022-09,42,0,513.29,1,1.7
C0000852,regular,DE,2023-12,32,0,748.04,0,2.5
C0000853,new,UK,2024-10,56,0,33.22,0,2.7
C0000854,churned,FR,2024-05,54,0,78.77,1,
C0000855,regular,CA,2022-08,64,0,736.63,1,1.6
C0000856,occasional,US,2024-07,39,0,152.97,1,2.1
C0000857,new,UK,2022-03,31,0,71.65,0,2.8
C0000858,new,FR,2023-11,19,0,55.25,0,1.3
C0000859,regular,FR,2023-07,67,0,411.18,1,1.2
C0000860,occasional,DE,2022-02,36,0,151.73,1,4.2
C0000861,new,US,2024-03,61,0,91.06,1,1.8
C0000862,new,FR,2022-11,38,0,84.76,0,2.2
C0000863,new,US,2024-07,36,0,85.34,1,1.4
C0000864,occasional,US,2024-08,31,0,199.67,1,1.7
C0000865,loyalty,UK,2023-10,62,1,1164.67,0,4.3
C0000866,churned,US,2023-11,34,0,95.29,1,4.7
C0000867,new,US,2022-02,34,0,93.5,1,2.6
C0000868,new,US,2024-09,58,0,13.5,1,1.9
C0000869,loyalty,FR,2024-01,47,1,1024.69,1,3.8
C0000870,regular,JP,2023-02,60,0,626.25,1,1.8
C0000871,new,DE,2022-04,23,0,29.08,1,3.7
C0000872,loyalty,US,2023-07,72,1,1553.82,1,3.7
C0000873,churned,AE,2024-09,31,0,51.85,1,4.2
C0000874,regular,US,2024-08,24,0,677.71,1,2.0
C0000875,new,JP,2022-04,24,0,70.25,1,2.3
C0000876,new,UK,2024-04,35,0,41.58,1,2.0
C0000877,regular,US,2022-03,42,0,493.63,1,3.6
C0000878,regular,DE,2023-02,22,0,518.75,0,4.9
C0000879,occasional,US,2023-05,53,0,140.69,1,2.7
C0000880,occasional,AE,2022-01,52,0,87.81,1,2.3
C0000881,regular,US,2022-05,62,0,649.58,0,3.3
C0000882,occasional,AU,2024-08,18,0,211.12,0,2.4
C0000883,churned,FR,2023-11,23,0,52.28,1,1.4
C0000884,occasional,AU,2024-05,29,0,63.57,1,3.0
C0000885,regular,CA,2023-09,42,0,548.87,0,3.3
C0000886,regular,US,2023-05,51,0,621.78,1,2.7
C0000887,regular,UK,2022-01,29,0,798.91,1,4.1
C0000888,loyalty,AU,2023-08,38,1,572.58,1,3.7
C0000889,regular,US,2024-04,47,0,782.66,0,2.8
C0000890,occasional,US,2022-08,49,0,178.47,1,4.8
C0000891,regular,US,2023-06,48,0,382.62,1,3.3
C0000892,churned,US,2023-03,54,0,34.37,1,2.4
C0000893,regular,AU,2024-08,61,0,277.7,1,2.5
C0000894,loyalty,DE,2022-06,65,1,535.94,1,1.1
C0000895,new,FR,2022-04,73,0,43.17,0,3.7
C0000896,new,JP,2022-08,40,0,41.91,1,4.0
C0000897,regular,US,2022-06,36,0,575.96,1,1.9
C0000898,regular,FR,2024-07,33,0,228.21,1,4.1
C0000899,regular,US,2022-10,37,0,207.8,1,3.7
C0000900,occasional,US,2023-02,48,0,160.46,1,1.2
C0000901,occasional,US,2022-10,52,0,135.98,1,2.1
C0000902,regular,US,2024-06,21,0,171.89,1,5.0
C0000903,loyalty,DE,2023-12,74,1,2730.68,1,1.0
C0000904,occasional,DE,2023-06,20,0,66.7,1,4.7
C0000905,churned,US,2024-05,40,0,35.42,1,4.3
C0000906,occasional,US,2022-03,43,0,156.75,1,3.9
C0000907,occasional,FR,2024-01,37,0,107.16,0,3.2
C0000908,loyalty,US,2023-02,30,1,1134.01,1,2.0
C0000909,regular,AE,2023-02,48,0,457.78,1,1.7
C0000910,regular,CA,2022-06,18,0,686.68,0,1.2
C0000911,new,FR,2022-04,60,0,46.97,1,3.2
C0000912,new,UK,2024-01,56,0,39.66,1,4.5
C0000913,churned,UK,2024-07,61,0,48.92,0,1.6
C0000914,churned,UK,2024-09,64,0,88.47,0,2.0
C0000915,churned,CA,2022-09,68,0,68.78,1,1.6
C0000916,churned,JP,2024-04,26,0,10.84,1,3.5
C0000917,loyalty,DE,2022-05,65,1,1337.42,1,4.1
C0000918,loyalty,UK,2024-05,50,1,1492.01,1,4.4
C0000919,regular,AE,2023-09,25,0,257.87,1,1.9
C0000920,occasional,US,2024-08,74,0,100.82,1,3.8
C0000921,loyalty,UK,2022-03,64,1,1482.93,1,2.8
C0000922,new,UK,2024-04,33,0,35.3,0,5.0
C0000923,occasional,FR,2023-05,68,0,226.35,0,3.8
C0000924,occasional,US,2023-09,59,0,153.26,1,1.4
C0000925,regular,US,2023-08,43,0,521.64,1,2.2
