anomaly_id,date,kpi,tier,severity,votes,direction,actual_value,expected_value,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,root_cause_confidence,confidence_tier,ci_ran,ci_relative_effect_pct,ci_effect_significant,ci_confidence,dw_ran,dw_treatment,dw_effect_pct,dw_refutation_passed,dw_p_value,is_externally_driven,external_driver_type,external_driver_detail,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,actionability_score,actionability_label,escalation_suppressed,suppression_reason,rca_completeness_score,layer4_priority_flag,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,revenue_impact_factor,tier_factor,confidence_factor,recoverability_factor,external_factor,priority_score,priority_band,priority_rank
ANO-20241105-SES,2024-11-05,sessions,3,LOW,2,UP,46935.0,13406.0,250.1,2.2678,1,bot_traffic_surge,sessions,sessions,2.2678,UP,0,"conversion_rate, n_orders, return_rate","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.05181,-0.04472,-0.10943,-0.03947,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved UP +250.1% on 2024-11-05. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,-330156.29,-164015.7,4140,-1414955.51,-402.5901,"Web sessions surged +250.1% above forecast. Weekly revenue uplift: +$330,156 (+$1,414,956 monthly, 402.6% above plan). Approximately 4,140 customers contributed to the uplift.",1.0,0.3,0.3,1.0,1.0,0.685,MEDIUM,93
ANO-20241214-SES,2024-12-14,sessions,3,LOW,2,UP,9460.0,8627.8571,9.64,1.6816,0,,sessions,sessions,1.6816,UP,0,"avg_discount_pct, conversion_rate, inventory_health, n_orders, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.10494,0.38398,-0.1495,-0.13445,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved UP +9.6% on 2024-12-14. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,-8194.02,-4070.64,103,-35117.22,-9.9917,"Web sessions surged +9.6% above forecast. Weekly revenue uplift: +$8,194 (+$35,117 monthly, 10.0% above plan). Approximately 103 customers contributed to the uplift.",0.709131,0.3,0.3,1.0,1.0,0.583196,MEDIUM,137
ANO-20250917-SES,2025-09-17,sessions,3,LOW,2,UP,44274.0,13223.1429,234.82,2.2678,1,bot_traffic_surge,sessions,sessions,2.2678,UP,0,,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.04631,-0.01456,0.00645,0.1885,1.0,HIGH,False,,0,MONITOR,[LOW] sessions moved UP +234.8% on 2025-09-17. Root: sessions (no deeper driver above watch threshold). No external suppression. Fully actionable.,-305754.29,-151893.23,3834,-1310375.53,-372.8345,"Web sessions surged +234.8% above forecast. Weekly revenue uplift: +$305,754 (+$1,310,376 monthly, 372.8% above plan). Approximately 3,834 customers contributed to the uplift.",0.993957,0.3,0.3,1.0,1.0,0.682885,MEDIUM,94
ANO-20240417-INV,2024-04-17,inventory_health,3,LOW,2,UP,0.1071,0.083,29.08,0.517,0,,inventory_health,inventory_health,0.517,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17425,0.29856,0.06953,-0.00695,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +29.1% on 2024-04-17. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-3577.19,-1777.08,45,-15330.82,-4.362,"Inventory health score surged +29.1% above forecast. Weekly revenue uplift: +$3,577 (+$15,331 monthly, 4.4% above plan). Approximately 45 customers contributed to the uplift.",0.643907,0.3,0.3,1.0,1.0,0.560367,MEDIUM,149
ANO-20240618-INV,2024-06-18,inventory_health,3,LOW,2,DOWN,-0.1283,-0.0752,70.57,-0.9915,1,website_outage,inventory_health,inventory_health,-0.9915,DOWN,0,"avg_discount_pct, avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17751,0.36144,0.14997,-0.00756,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +70.6% on 2024-06-18. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-8680.96,-4312.55,109,-37204.12,-10.5855,"Inventory health score surged +70.6% above forecast. Weekly revenue uplift: +$8,681 (+$37,204 monthly, 10.6% above plan). Approximately 109 customers contributed to the uplift.",0.713674,0.3,0.3,1.0,1.0,0.584786,MEDIUM,136
ANO-20240619-INV,2024-06-19,inventory_health,3,LOW,2,DOWN,-0.1993,-0.1039,91.82,-1.6148,0,,inventory_health,inventory_health,-1.6148,DOWN,0,"avg_discount_pct, n_stockouts","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.09633,0.38278,0.15,0.00394,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +91.8% on 2024-06-19. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-11294.97,-5611.14,142,-48407.01,-13.773,"Inventory health score surged +91.8% above forecast. Weekly revenue uplift: +$11,295 (+$48,407 monthly, 13.8% above plan). Approximately 142 customers contributed to the uplift.",0.734389,0.3,0.3,1.0,1.0,0.592036,MEDIUM,129
ANO-20240620-INV,2024-06-20,inventory_health,3,LOW,2,DOWN,-0.1841,-0.1244,47.99,-1.0235,0,,inventory_health,inventory_health,-1.0235,DOWN,0,,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.06756,0.45172,0.14999,0.02963,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +48.0% on 2024-06-20. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-5903.35,-2932.68,74,-25300.07,-7.1985,"Inventory health score surged +48.0% above forecast. Weekly revenue uplift: +$5,903 (+$25,300 monthly, 7.2% above plan). Approximately 74 customers contributed to the uplift.",0.683329,0.3,0.3,1.0,1.0,0.574165,MEDIUM,143
ANO-20240622-INV,2024-06-22,inventory_health,3,LOW,2,UP,0.0165,-0.1204,-113.69,1.8474,0,,inventory_health,inventory_health,1.8474,UP,0,avg_order_value_usd,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.19968,0.26634,0.14983,-0.00467,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -113.7% on 2024-06-22. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,13985.24,6947.62,175,59936.75,17.0535,"Inventory health score is tracking $13,985 below forecast for the week. At current trajectory, this represents a $59,937 monthly shortfall — 17.1% below plan. Approximately 175 customers experienced degraded inventory health score.",0.751201,0.3,0.3,1.0,1.0,0.59792,MEDIUM,125
ANO-20240626-INV,2024-06-26,inventory_health,3,LOW,2,UP,0.2596,0.051,409.06,1.2878,0,,inventory_health,inventory_health,1.2878,UP,0,bounce_rate,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.21382,0.16615,0.14899,-0.10451,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +409.1% on 2024-06-26. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-50319.32,-24997.73,631,-215654.23,-61.359,"Inventory health score surged +409.1% above forecast. Weekly revenue uplift: +$50,319 (+$215,654 monthly, 61.4% above plan). Approximately 631 customers contributed to the uplift.",0.851961,0.3,0.3,1.0,1.0,0.633186,MEDIUM,108
ANO-20240710-INV,2024-07-10,inventory_health,3,LOW,2,DOWN,-0.176,-0.0696,152.83,-1.4533,1,marketing_tracking_outage,inventory_health,inventory_health,-1.4533,DOWN,0,"avg_order_value_usd, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.22912,0.19001,0.14053,-0.09521,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +152.8% on 2024-07-10. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-18799.94,-9339.47,236,-80571.15,-22.9245,"Inventory health score surged +152.8% above forecast. Weekly revenue uplift: +$18,800 (+$80,571 monthly, 22.9% above plan). Approximately 236 customers contributed to the uplift.",0.774483,0.3,0.3,1.0,1.0,0.606069,MEDIUM,121
ANO-20240711-INV,2024-07-11,inventory_health,3,LOW,2,DOWN,-0.1342,-0.0908,47.83,-0.6578,0,,inventory_health,inventory_health,-0.6578,DOWN,0,"avg_order_value_usd, return_rate, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.23702,0.22409,0.13961,-0.13685,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +47.8% on 2024-07-11. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-5883.67,-2922.9,74,-25215.72,-7.1745,"Inventory health score surged +47.8% above forecast. Weekly revenue uplift: +$5,884 (+$25,216 monthly, 7.2% above plan). Approximately 74 customers contributed to the uplift.",0.683066,0.3,0.3,1.0,1.0,0.574073,MEDIUM,144
ANO-20240820-INV,2024-08-20,inventory_health,3,LOW,2,UP,0.1752,0.0951,84.2,1.3739,1,back_to_school_surge,inventory_health,inventory_health,1.3739,UP,0,"n_orders, sessions, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20739,0.19968,0.07294,0.10939,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +84.2% on 2024-08-20. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-10357.62,-5145.48,130,-44389.79,-12.63,"Inventory health score surged +84.2% above forecast. Weekly revenue uplift: +$10,358 (+$44,390 monthly, 12.6% above plan). Approximately 130 customers contributed to the uplift.",0.727571,0.3,0.3,1.0,1.0,0.58965,MEDIUM,130
ANO-20240821-INV,2024-08-21,inventory_health,3,LOW,2,UP,0.2723,0.1331,104.56,1.8568,0,,inventory_health,inventory_health,1.8568,UP,0,bounce_rate,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.22761,0.19312,0.07067,0.09568,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +104.6% on 2024-08-21. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-12862.14,-6389.68,161,-55123.47,-15.684,"Inventory health score surged +104.6% above forecast. Weekly revenue uplift: +$12,862 (+$55,123 monthly, 15.7% above plan). Approximately 161 customers contributed to the uplift.",0.744614,0.3,0.3,1.0,1.0,0.595615,MEDIUM,127
ANO-20241105-INV,2024-11-05,inventory_health,3,LOW,2,UP,0.4115,0.3289,25.11,1.4529,1,bot_traffic_surge,inventory_health,inventory_health,1.4529,UP,0,"conversion_rate, n_orders, return_rate, sessions","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.05181,-0.04472,-0.10943,-0.03947,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +25.1% on 2024-11-05. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-3088.83,-1534.48,39,-13237.86,-3.7665,"Inventory health score surged +25.1% above forecast. Weekly revenue uplift: +$3,089 (+$13,238 monthly, 3.8% above plan). Approximately 39 customers contributed to the uplift.",0.632356,0.3,0.3,1.0,1.0,0.556325,MEDIUM,151
ANO-20241129-INV,2024-11-29,inventory_health,3,LOW,2,DOWN,0.0042,0.1138,-96.34,-1.8103,1,black_friday_spike,inventory_health,inventory_health,-1.8103,DOWN,0,"avg_order_value_usd, avg_roas, n_orders, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.1984,0.05041,-0.14141,-0.04948,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN -96.3% on 2024-11-29. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,11850.98,5887.36,149,50789.93,14.451,"Inventory health score is tracking $11,851 below forecast for the week. At current trajectory, this represents a $50,790 monthly shortfall — 14.5% below plan. Approximately 149 customers experienced degraded inventory health score.",0.73817,0.3,0.3,1.0,1.0,0.593359,MEDIUM,128
ANO-20241202-INV,2024-12-02,inventory_health,3,LOW,2,DOWN,0.0268,0.0551,-51.32,-0.5261,1,cyber_monday_halo,inventory_health,inventory_health,-0.5261,DOWN,0,,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20865,0.06738,-0.14381,-0.06632,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN -51.3% on 2024-12-02. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,6312.98,3136.17,79,27055.63,7.698,"Inventory health score is tracking $6,313 below forecast for the week. At current trajectory, this represents a $27,056 monthly shortfall — 7.7% below plan. Approximately 79 customers experienced degraded inventory health score.",0.688608,0.3,0.3,1.0,1.0,0.576013,MEDIUM,142
ANO-20241214-INV,2024-12-14,inventory_health,3,LOW,2,UP,0.1489,0.0439,239.11,1.5676,0,,inventory_health,inventory_health,1.5676,UP,0,"avg_discount_pct, conversion_rate, n_orders, sessions, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.10494,0.38398,-0.1495,-0.13445,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +239.1% on 2024-12-14. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-29413.42,-14612.06,369,-126057.5,-35.8665,"Inventory health score surged +239.1% above forecast. Weekly revenue uplift: +$29,413 (+$126,058 monthly, 35.9% above plan). Approximately 369 customers contributed to the uplift.",0.809707,0.3,0.3,1.0,1.0,0.618397,MEDIUM,117
ANO-20241216-INV,2024-12-16,inventory_health,3,LOW,2,DOWN,0.0684,0.0762,-10.2,-0.16,0,,inventory_health,inventory_health,-0.16,DOWN,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.12788,0.35268,-0.14983,-0.1152,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN -10.2% on 2024-12-16. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,1254.72,623.32,16,5377.38,1.53,"Inventory health score is tracking $1,255 below forecast for the week. At current trajectory, this represents a $5,377 monthly shortfall — 1.5% below plan. Approximately 16 customers experienced degraded inventory health score.",0.561461,0.3,0.3,1.0,1.0,0.531511,MEDIUM,170
ANO-20250114-INV,2025-01-14,inventory_health,3,LOW,2,UP,0.1485,0.1121,32.5,1.4108,0,,inventory_health,inventory_health,1.4108,UP,0,avg_roas,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.04681,0.15247,-0.13605,0.00062,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP +32.5% on 2025-01-14. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-3997.89,-1986.08,50,-17133.82,-4.875,"Inventory health score surged +32.5% above forecast. Weekly revenue uplift: +$3,998 (+$17,134 monthly, 4.9% above plan). Approximately 50 customers contributed to the uplift.",0.652657,0.3,0.3,1.0,1.0,0.56343,MEDIUM,148
ANO-20250126-INV,2025-01-26,inventory_health,3,LOW,2,DOWN,-0.2348,-0.153,53.45,-0.9349,0,,inventory_health,inventory_health,-0.9349,DOWN,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15766,0.2559,-0.1202,-0.15726,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +53.5% on 2025-01-26. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-6575.0,-3266.34,82,-28178.55,-8.0175,"Inventory health score surged +53.5% above forecast. Weekly revenue uplift: +$6,575 (+$28,179 monthly, 8.0% above plan). Approximately 82 customers contributed to the uplift.",0.691808,0.3,0.3,1.0,1.0,0.577133,MEDIUM,140
ANO-20250127-INV,2025-01-27,inventory_health,3,LOW,2,DOWN,-0.3442,-0.1908,80.39,-1.4505,0,,inventory_health,inventory_health,-1.4505,DOWN,0,"n_stockouts, total_clicks","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08221,0.29612,-0.11864,-0.15758,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +80.4% on 2025-01-27. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-9888.94,-4912.65,124,-42381.17,-12.0585,"Inventory health score surged +80.4% above forecast. Weekly revenue uplift: +$9,889 (+$42,381 monthly, 12.1% above plan). Approximately 124 customers contributed to the uplift.",0.723927,0.3,0.3,1.0,1.0,0.588374,MEDIUM,131
ANO-20250128-INV,2025-01-28,inventory_health,3,LOW,2,DOWN,-0.286,-0.2242,27.54,-0.6826,0,,inventory_health,inventory_health,-0.6826,DOWN,0,return_rate,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.09876,0.33782,-0.11704,-0.23,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +27.5% on 2025-01-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-3387.75,-1682.97,42,-14518.94,-4.131,"Inventory health score surged +27.5% above forecast. Weekly revenue uplift: +$3,388 (+$14,519 monthly, 4.1% above plan). Approximately 42 customers contributed to the uplift.",0.639625,0.3,0.3,1.0,1.0,0.558869,MEDIUM,150
ANO-20250129-INV,2025-01-29,inventory_health,3,LOW,2,UP,-0.2196,-0.248,-11.44,0.5499,0,,inventory_health,inventory_health,0.5499,UP,0,"avg_discount_pct, conversion_rate, n_orders, return_rate, sessions, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.07669,0.4652,-0.11541,-0.2314,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -11.4% on 2025-01-29. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,1407.26,699.1,18,6031.11,1.716,"Inventory health score is tracking $1,407 below forecast for the week. At current trajectory, this represents a $6,031 monthly shortfall — 1.7% below plan. Approximately 18 customers experienced degraded inventory health score.",0.57049,0.3,0.3,1.0,1.0,0.534672,MEDIUM,165
ANO-20250131-INV,2025-01-31,inventory_health,3,LOW,2,UP,-0.1429,-0.2331,-38.69,1.2941,0,,inventory_health,inventory_health,1.2941,UP,0,avg_roas,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08003,0.52883,-0.11205,-0.17348,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -38.7% on 2025-01-31. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,4759.34,2364.35,60,20397.16,5.8035,"Inventory health score is tracking $4,759 below forecast for the week. At current trajectory, this represents a $20,397 monthly shortfall — 5.8% below plan. Approximately 60 customers experienced degraded inventory health score.",0.666377,0.3,0.3,1.0,1.0,0.568232,MEDIUM,147
ANO-20250201-INV,2025-02-01,inventory_health,3,LOW,2,UP,-0.1316,-0.2168,-39.29,1.079,0,,inventory_health,inventory_health,1.079,UP,0,,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15255,0.46134,-0.11031,-0.10342,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -39.3% on 2025-02-01. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,4833.14,2401.02,61,20713.48,5.8935,"Inventory health score is tracking $4,833 below forecast for the week. At current trajectory, this represents a $20,713 monthly shortfall — 5.9% below plan. Approximately 61 customers experienced degraded inventory health score.",0.667588,0.3,0.3,1.0,1.0,0.568656,MEDIUM,146
ANO-20250204-INV,2025-02-04,inventory_health,3,LOW,2,UP,-0.0438,-0.1105,-60.33,0.9263,0,,inventory_health,inventory_health,0.9263,UP,0,"avg_order_value_usd, bounce_rate","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.02153,0.39699,-0.10492,-0.0973,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -60.3% on 2025-02-04. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,7421.32,3686.78,93,31805.65,9.0495,"Inventory health score is tracking $7,421 below forecast for the week. At current trajectory, this represents a $31,806 monthly shortfall — 9.0% below plan. Approximately 93 customers experienced degraded inventory health score.",0.701337,0.3,0.3,1.0,1.0,0.580468,MEDIUM,139
ANO-20250525-INV,2025-05-25,inventory_health,3,LOW,2,DOWN,-0.0779,-0.0377,106.66,-0.8351,0,,inventory_health,inventory_health,-0.8351,DOWN,0,"avg_roas, total_clicks","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.12507,-0.12468,0.13494,0.00104,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +106.7% on 2025-05-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-13120.47,-6518.01,165,-56230.58,-15.999,"Inventory health score surged +106.7% above forecast. Weekly revenue uplift: +$13,120 (+$56,231 monthly, 16.0% above plan). Approximately 165 customers contributed to the uplift.",0.746178,0.3,0.3,1.0,1.0,0.596162,MEDIUM,126
ANO-20250917-INV,2025-09-17,inventory_health,3,LOW,2,UP,-0.0483,-0.0617,-21.78,0.3475,1,bot_traffic_surge,inventory_health,inventory_health,0.3475,UP,0,sessions,"n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.04631,-0.01456,0.00645,0.1885,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -21.8% on 2025-09-17. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,2679.2,1330.98,34,11482.3,3.267,"Inventory health score is tracking $2,679 below forecast for the week. At current trajectory, this represents a $11,482 monthly shortfall — 3.3% below plan. Approximately 34 customers experienced degraded inventory health score.",0.62116,0.3,0.3,1.0,1.0,0.552406,MEDIUM,153
ANO-20250924-INV,2025-09-24,inventory_health,3,LOW,2,DOWN,-0.1042,-0.0945,10.32,-0.1929,0,,inventory_health,inventory_health,-0.1929,DOWN,0,"avg_discount_pct, conversion_rate, n_orders, sessions","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02496,0.23933,-0.01161,0.15425,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +10.3% on 2025-09-24. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-1269.48,-630.66,16,-5440.65,-1.548,"Inventory health score surged +10.3% above forecast. Weekly revenue uplift: +$1,269 (+$5,441 monthly, 1.5% above plan). Approximately 16 customers contributed to the uplift.",0.562382,0.3,0.3,1.0,1.0,0.531834,MEDIUM,169
ANO-20250925-INV,2025-09-25,inventory_health,3,LOW,2,DOWN,-0.1232,-0.1078,14.29,-0.3645,0,,inventory_health,inventory_health,-0.3645,DOWN,0,"avg_discount_pct, conversion_rate, n_orders, sessions","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02264,0.31272,-0.01418,0.12496,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved DOWN +14.3% on 2025-09-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-1757.84,-873.26,22,-7533.61,-2.1435,"Inventory health score surged +14.3% above forecast. Weekly revenue uplift: +$1,758 (+$7,534 monthly, 2.1% above plan). Approximately 22 customers contributed to the uplift.",0.587995,0.3,0.3,1.0,1.0,0.540798,MEDIUM,162
ANO-20251128-INV,2025-11-28,inventory_health,3,LOW,2,UP,-0.2117,-0.2504,-15.44,0.3912,1,black_friday_spike,inventory_health,inventory_health,0.3912,UP,0,"avg_order_value_usd, n_orders, total_clicks, total_revenue_usd","n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.03214,-0.03777,-0.13961,-0.02767,1.0,HIGH,False,,0,MONITOR,[LOW] inventory_health moved UP -15.4% on 2025-11-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,1899.31,943.54,24,8139.88,2.316,"Inventory health score is tracking $1,899 below forecast for the week. At current trajectory, this represents a $8,140 monthly shortfall — 2.3% below plan. Approximately 24 customers experienced degraded inventory health score.",0.594086,0.3,0.3,1.0,1.0,0.54293,MEDIUM,160
ANO-20240417-DSC,2024-04-17,avg_discount_pct,3,LOW,2,UP,0.1,0.0799,25.16,1.8377,0,,avg_discount_pct,avg_discount_pct,1.8377,UP,0,"conversion_rate, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17425,0.29856,0.06953,-0.00695,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +25.2% on 2024-04-17. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1648.36,818.88,21,7064.41,2.01,"Average discount rate is tracking $1,648 below forecast for the week. At current trajectory, this represents a $7,064 monthly shortfall — 2.0% below plan. Approximately 21 customers experienced degraded average discount rate.",0.582935,0.3,0.3,1.0,1.0,0.539027,MEDIUM,163
ANO-20240618-DSC,2024-06-18,avg_discount_pct,3,LOW,2,UP,0.106,0.0786,34.86,2.1964,1,website_outage,avg_discount_pct,avg_discount_pct,2.1964,UP,0,"avg_order_value_usd, conversion_rate, n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.17751,0.36144,0.14997,-0.00756,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +34.9% on 2024-06-18. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,2247.02,1116.28,28,9630.09,2.74,"Average discount rate is tracking $2,247 below forecast for the week. At current trajectory, this represents a $9,630 monthly shortfall — 2.7% below plan. Approximately 28 customers experienced degraded average discount rate.",0.607316,0.3,0.3,1.0,1.0,0.547561,MEDIUM,154
ANO-20240619-DSC,2024-06-19,avg_discount_pct,3,LOW,2,UP,0.108,0.083,30.12,1.5021,0,,avg_discount_pct,avg_discount_pct,1.5021,UP,0,"inventory_health, n_stockouts","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.09633,0.38278,0.15,0.00394,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +30.1% on 2024-06-19. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,2050.2,1018.5,26,8786.58,2.5,"Average discount rate is tracking $2,050 below forecast for the week. At current trajectory, this represents a $8,787 monthly shortfall — 2.5% below plan. Approximately 26 customers experienced degraded average discount rate.",0.600102,0.3,0.3,1.0,1.0,0.545036,MEDIUM,157
